measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Low SDI,Female,All ages,Ischemic heart disease,Number,2016,4575980.220379377,5188078.947655332,3938328.1275523603
DALYs (Disability-Adjusted Life Years),Low SDI,Both,All ages,Ischemic heart disease,Number,2016,11446247.454895819,12466649.370093284,10447183.038467947
DALYs (Disability-Adjusted Life Years),Low SDI,Male,All ages,Ischemic heart disease,Rate,2016,1379.3533951682266,1533.8001305284597,1249.7776458924438
DALYs (Disability-Adjusted Life Years),Low SDI,Female,All ages,Ischemic heart disease,Rate,2016,923.7694568988205,1047.3360113052315,795.0443533990564
DALYs (Disability-Adjusted Life Years),Low SDI,Both,All ages,Ischemic heart disease,Rate,2016,1152.1849473050595,1254.899110311286,1051.6186275105358
DALYs (Disability-Adjusted Life Years),Low SDI,Male,Age-standardized,Ischemic heart disease,Rate,2016,3125.0236142239596,3471.2770351811887,2825.4628154539046
DALYs (Disability-Adjusted Life Years),Low SDI,Female,Age-standardized,Ischemic heart disease,Rate,2016,2089.493295734097,2351.1213050947445,1806.5847674392548
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Ischemic heart disease,Rate,2016,2597.856030670915,2820.220368173694,2367.1369172087634
DALYs (Disability-Adjusted Life Years),"Southeast Asia, East Asia, and Oceania",Male,All ages,Ischemic heart disease,Number,2017,29600748.106729172,33789632.5094535,25985463.485651
DALYs (Disability-Adjusted Life Years),"Southeast Asia, East Asia, and Oceania",Female,All ages,Ischemic heart disease,Number,2017,18868280.263053868,21569410.357548185,16506371.106651366
DALYs (Disability-Adjusted Life Years),"Southeast Asia, East Asia, and Oceania",Both,All ages,Ischemic heart disease,Number,2017,48469028.369783,53843392.54919851,43717008.26294464
DALYs (Disability-Adjusted Life Years),"Southeast Asia, East Asia, and Oceania",Male,All ages,Ischemic heart disease,Rate,2017,2738.779742823379,3126.352100989627,2404.279133276321
DALYs (Disability-Adjusted Life Years),"Southeast Asia, East Asia, and Oceania",Female,All ages,Ischemic heart disease,Rate,2017,1797.6425712924938,2054.988041084472,1572.615786133459
DALYs (Disability-Adjusted Life Years),"Southeast Asia, East Asia, and Oceania",Both,All ages,Ischemic heart disease,Rate,2017,2275.1000401803367,2527.3686861958354,2052.0437607450785
DALYs (Disability-Adjusted Life Years),"Southeast Asia, East Asia, and Oceania",Male,Age-standardized,Ischemic heart disease,Rate,2017,2695.9362917570033,3080.138799461496,2367.6146191663925
DALYs (Disability-Adjusted Life Years),"Southeast Asia, East Asia, and Oceania",Female,Age-standardized,Ischemic heart disease,Rate,2017,1535.126862666865,1756.2041086293439,1342.4952322272595
DALYs (Disability-Adjusted Life Years),"Southeast Asia, East Asia, and Oceania",Both,Age-standardized,Ischemic heart disease,Rate,2017,2074.1044446856777,2297.3047510030506,1873.8837160699402
DALYs (Disability-Adjusted Life Years),North Africa and Middle East,Male,All ages,Ischemic heart disease,Number,2016,9987603.660261255,10775390.270572376,9261361.825705182
DALYs (Disability-Adjusted Life Years),North Africa and Middle East,Female,All ages,Ischemic heart disease,Number,2016,6273531.516298127,7022806.320772516,5586538.607607262
DALYs (Disability-Adjusted Life Years),North Africa and Middle East,Both,All ages,Ischemic heart disease,Number,2016,16261135.176559381,17556004.176217373,15044487.848443681
DALYs (Disability-Adjusted Life Years),North Africa and Middle East,Male,All ages,Ischemic heart disease,Rate,2016,3338.0111780159214,3601.3016128949735,3095.289956374299
DALYs (Disability-Adjusted Life Years),North Africa and Middle East,Female,All ages,Ischemic heart disease,Rate,2016,2257.7644798069186,2527.4189853691655,2010.524439154867
DALYs (Disability-Adjusted Life Years),North Africa and Middle East,Both,All ages,Ischemic heart disease,Rate,2016,2817.864690109072,3042.2503552447306,2607.033926513013
DALYs (Disability-Adjusted Life Years),North Africa and Middle East,Male,Age-standardized,Ischemic heart disease,Rate,2016,4946.213171964607,5328.518448350375,4582.919791483509
DALYs (Disability-Adjusted Life Years),North Africa and Middle East,Female,Age-standardized,Ischemic heart disease,Rate,2016,3478.559116096594,3854.4396332021024,3106.1979904929017
DALYs (Disability-Adjusted Life Years),North Africa and Middle East,Both,Age-standardized,Ischemic heart disease,Rate,2016,4233.269660385453,4553.183453582902,3896.1125170150253
DALYs (Disability-Adjusted Life Years),High-income,Male,All ages,Ischemic heart disease,Number,2017,13488715.16418438,13886679.13355076,12744212.235480424
DALYs (Disability-Adjusted Life Years),High-income,Female,All ages,Ischemic heart disease,Number,2017,8083484.897068725,8740322.742994353,6895785.668591767
DALYs (Disability-Adjusted Life Years),High-income,Both,All ages,Ischemic heart disease,Number,2017,21572200.061253104,22590320.896962263,19676716.523452505
DALYs (Disability-Adjusted Life Years),High-income,Male,All ages,Ischemic heart disease,Rate,2017,2547.2754455214204,2622.4289227081044,2406.6798434701673
DALYs (Disability-Adjusted Life Years),High-income,Female,All ages,Ischemic heart disease,Rate,2017,1475.1779599725219,1595.0461512196766,1258.4313776215217
DALYs (Disability-Adjusted Life Years),High-income,Both,All ages,Ischemic heart disease,Rate,2017,2002.0570473527403,2096.5460650885498,1826.1423903303005
DALYs (Disability-Adjusted Life Years),High-income,Male,Age-standardized,Ischemic heart disease,Rate,2017,1543.2479412304187,1585.0329491171465,1465.5864584045983
DALYs (Disability-Adjusted Life Years),High-income,Female,Age-standardized,Ischemic heart disease,Rate,2017,629.1269897605165,668.8026396660371,558.1008279356683
DALYs (Disability-Adjusted Life Years),High-income,Both,Age-standardized,Ischemic heart disease,Rate,2017,1055.9150415566453,1096.557197446386,981.2864575492795
DALYs (Disability-Adjusted Life Years),High SDI,Male,All ages,Ischemic heart disease,Number,2017,14533571.101249779,15005664.02725325,13802228.750714919
DALYs (Disability-Adjusted Life Years),High SDI,Female,All ages,Ischemic heart disease,Number,2017,8774312.982708503,9432436.310063163,7581020.24695958
DALYs (Disability-Adjusted Life Years),High SDI,Both,All ages,Ischemic heart disease,Number,2017,23307884.0839583,24367948.01934541,21471211.01739531
DALYs (Disability-Adjusted Life Years),High SDI,Male,All ages,Ischemic heart disease,Rate,2017,2706.4539411008955,2794.367486316086,2570.262748096108
DALYs (Disability-Adjusted Life Years),High SDI,Female,All ages,Ischemic heart disease,Rate,2017,1625.3158339856639,1747.2237562096407,1404.2754423544427
DALYs (Disability-Adjusted Life Years),High SDI,Both,All ages,Ischemic heart disease,Rate,2017,2164.4512031364306,2262.892428092127,1993.891352470854
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Ischemic heart disease,Rate,2017,1734.981065733018,1790.7707118304209,1650.8700941917018
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Ischemic heart disease,Rate,2017,742.4061121887476,787.9282763552749,662.0535297588631
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Ischemic heart disease,Rate,2017,1211.6252674088157,1257.944416150089,1131.6923695618784
DALYs (Disability-Adjusted Life Years),South Asia,Male,All ages,Diabetes mellitus type 2,Number,2016,6995149.132757029,8283365.848760454,5937581.771669519
DALYs (Disability-Adjusted Life Years),South Asia,Female,All ages,Diabetes mellitus type 2,Number,2016,6641375.371698403,7731959.750445785,5735677.303095458
DALYs (Disability-Adjusted Life Years),South Asia,Both,All ages,Diabetes mellitus type 2,Number,2016,13636524.504455432,15899266.392050758,11698961.554386742
DALYs (Disability-Adjusted Life Years),South Asia,Male,All ages,Diabetes mellitus type 2,Rate,2016,787.1587204561844,932.1207509425677,668.1514834479631
DALYs (Disability-Adjusted Life Years),South Asia,Female,All ages,Diabetes mellitus type 2,Rate,2016,780.9090763040381,909.1426412171813,674.414893611545
DALYs (Disability-Adjusted Life Years),South Asia,Both,All ages,Diabetes mellitus type 2,Rate,2016,784.1025188591177,914.2105689720211,672.692313927459
DALYs (Disability-Adjusted Life Years),South Asia,Male,Age-standardized,Diabetes mellitus type 2,Rate,2016,1075.0021140799079,1253.5049488264594,927.6063555631504
DALYs (Disability-Adjusted Life Years),South Asia,Female,Age-standardized,Diabetes mellitus type 2,Rate,2016,1000.2933246217949,1160.4251993811783,868.6618095610309
DALYs (Disability-Adjusted Life Years),South Asia,Both,Age-standardized,Diabetes mellitus type 2,Rate,2016,1036.463091784569,1197.5140820565446,905.0325042820273
DALYs (Disability-Adjusted Life Years),High-middle SDI,Male,All ages,Diabetes mellitus type 2,Number,2017,5329264.433748879,6527420.692692459,4303950.120572444
DALYs (Disability-Adjusted Life Years),High-middle SDI,Female,All ages,Diabetes mellitus type 2,Number,2017,5530709.394356654,6765927.755534014,4513593.631784171
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,All ages,Diabetes mellitus type 2,Number,2017,10859973.828105533,13285982.701434314,8842129.501219554
DALYs (Disability-Adjusted Life Years),High-middle SDI,Male,All ages,Diabetes mellitus type 2,Rate,2017,831.549751169152,1018.5036078171391,671.5652218609923
DALYs (Disability-Adjusted Life Years),High-middle SDI,Female,All ages,Diabetes mellitus type 2,Rate,2017,860.6044771192026,1052.8102822070193,702.3364654403471
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,All ages,Diabetes mellitus type 2,Rate,2017,846.0971544239975,1035.1067447619253,688.8875358676087
DALYs (Disability-Adjusted Life Years),High-middle SDI,Male,Age-standardized,Diabetes mellitus type 2,Rate,2017,656.1199326871262,801.3483591961881,531.5575689685218
DALYs (Disability-Adjusted Life Years),High-middle SDI,Female,Age-standardized,Diabetes mellitus type 2,Rate,2017,577.9087433985225,710.0034820083787,468.2848181277777
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Diabetes mellitus type 2,Rate,2017,615.1303542433888,752.1443501795686,499.70683936057094
DALYs (Disability-Adjusted Life Years),Middle SDI,Male,All ages,Ischemic heart disease,Number,2017,34651392.84650516,37245372.503163815,32298116.767472275
DALYs (Disability-Adjusted Life Years),Middle SDI,Female,All ages,Ischemic heart disease,Number,2017,20703454.50106255,22353214.6674975,19116883.649218716
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,All ages,Ischemic heart disease,Number,2017,55354847.34756765,58539651.64969371,52182005.09917894
DALYs (Disability-Adjusted Life Years),Middle SDI,Male,All ages,Ischemic heart disease,Rate,2017,2910.1159464341285,3127.9652431999734,2712.4815750167554
DALYs (Disability-Adjusted Life Years),Middle SDI,Female,All ages,Ischemic heart disease,Rate,2017,1766.2350115448553,1906.977908652191,1630.8828660041522
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,All ages,Ischemic heart disease,Rate,2017,2342.6635742602666,2477.4471639049398,2208.386228764147
DALYs (Disability-Adjusted Life Years),Middle SDI,Male,Age-standardized,Ischemic heart disease,Rate,2017,3131.214230670861,3358.0373044810844,2919.6508155003753
DALYs (Disability-Adjusted Life Years),Middle SDI,Female,Age-standardized,Ischemic heart disease,Rate,2017,1738.8197751329087,1882.9270206763392,1595.0893623051638
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Ischemic heart disease,Rate,2017,2401.991908182743,2544.8349181036024,2253.5438759305957
DALYs (Disability-Adjusted Life Years),Global,Male,All ages,Diabetes mellitus type 2,Number,2017,32813457.906744868,39272312.17906633,27812290.62816325
DALYs (Disability-Adjusted Life Years),Global,Female,All ages,Diabetes mellitus type 2,Number,2017,31966647.29065838,38337072.91119595,27159435.633092143
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,Diabetes mellitus type 2,Number,2017,64780105.19740332,77270532.98487982,54926855.76006441
DALYs (Disability-Adjusted Life Years),Global,Male,All ages,Diabetes mellitus type 2,Rate,2017,862.9154654154947,1032.7678856112168,731.3967269124439
DALYs (Disability-Adjusted Life Years),Global,Female,All ages,Diabetes mellitus type 2,Rate,2017,847.263743206976,1016.1094344051137,719.8504393861522
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,Diabetes mellitus type 2,Rate,2017,855.1202852294072,1019.9983467842145,725.0539100109952
DALYs (Disability-Adjusted Life Years),Global,Male,Age-standardized,Diabetes mellitus type 2,Rate,2017,878.5742605719571,1048.719253905295,747.068086123374
DALYs (Disability-Adjusted Life Years),Global,Female,Age-standardized,Diabetes mellitus type 2,Rate,2017,775.1860163721421,929.8695468675212,658.2898790164867
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Diabetes mellitus type 2,Rate,2017,824.229247096816,981.4865216417497,700.2943209612961
DALYs (Disability-Adjusted Life Years),"Southeast Asia, East Asia, and Oceania",Male,All ages,Diabetes mellitus type 2,Number,2016,8391312.678392306,10162284.923363268,6951228.161118096
DALYs (Disability-Adjusted Life Years),"Southeast Asia, East Asia, and Oceania",Female,All ages,Diabetes mellitus type 2,Number,2016,8158141.1178935245,9871039.01652747,6831290.15746662
DALYs (Disability-Adjusted Life Years),"Southeast Asia, East Asia, and Oceania",Both,All ages,Diabetes mellitus type 2,Number,2016,16549453.796285827,20073633.213467717,13876262.576845078
DALYs (Disability-Adjusted Life Years),"Southeast Asia, East Asia, and Oceania",Male,All ages,Diabetes mellitus type 2,Rate,2016,783.4480484272958,948.7934243318473,648.9957347226652
DALYs (Disability-Adjusted Life Years),"Southeast Asia, East Asia, and Oceania",Female,All ages,Diabetes mellitus type 2,Rate,2016,783.6958173011413,948.2419926153955,656.2344835436462
DALYs (Disability-Adjusted Life Years),"Southeast Asia, East Asia, and Oceania",Both,All ages,Diabetes mellitus type 2,Rate,2016,783.5701678267136,950.4301676408703,657.0020696747256
DALYs (Disability-Adjusted Life Years),"Southeast Asia, East Asia, and Oceania",Male,Age-standardized,Diabetes mellitus type 2,Rate,2016,699.0378984562923,842.0063178448146,581.4707210452075
DALYs (Disability-Adjusted Life Years),"Southeast Asia, East Asia, and Oceania",Female,Age-standardized,Diabetes mellitus type 2,Rate,2016,640.0019886426312,773.6642601733961,535.5479923297942
DALYs (Disability-Adjusted Life Years),"Southeast Asia, East Asia, and Oceania",Both,Age-standardized,Diabetes mellitus type 2,Rate,2016,668.2921431448913,808.7877672660901,560.704744148538
DALYs (Disability-Adjusted Life Years),Global,Male,All ages,Ischemic heart disease,Number,2018,109801276.80852878,116111338.7725525,104411793.31514041
DALYs (Disability-Adjusted Life Years),Global,Female,All ages,Ischemic heart disease,Number,2018,70244262.01237759,74299961.67293721,65388990.68851963
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,Ischemic heart disease,Number,2018,180045538.82090664,188362964.81226563,171381487.2578689
DALYs (Disability-Adjusted Life Years),Global,Male,All ages,Ischemic heart disease,Rate,2018,2854.927364159235,3018.9943868227824,2714.7961712333963
DALYs (Disability-Adjusted Life Years),Global,Female,All ages,Ischemic heart disease,Rate,2018,1840.7824970231347,1947.0639317547739,1713.54792703532
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,Ischemic heart disease,Rate,2018,2349.842107455108,2458.395965263149,2236.764308819731
DALYs (Disability-Adjusted Life Years),Global,Male,Age-standardized,Ischemic heart disease,Rate,2018,2961.105755686841,3129.4708410932444,2816.5509979097355
DALYs (Disability-Adjusted Life Years),Global,Female,Age-standardized,Ischemic heart disease,Rate,2018,1649.5593022420016,1744.1252783227144,1535.730250875967
